MyUnknownColumn,CHANNEL_DIM_SKEY,FOLIO_DIM_SKEY,KARVY_REF_NO,FOLIO_ID,SCHEME_CODE,SCHEME_PLAN,TRXN_PIN_CODE,TRXN_CAT,TRXN_TYPE,TXN_SUB_TYPE,INSTRUMENT_TYPE,INSTRUMENT_BANK,LOAD_PERCENTAGE,TRXN_DATE,TXN_PROCESSING_DATE,TRXN_BATCH_CLOSE_DATE,TRXN_STATUS,NO_OF_UNITS,PRICE_PER_UNIT,APPLICABLE_NAV_DATE,APPLICABLE_NAV,APPLICABLE_POP,GROSS_AMOUNT,REMARKS,RECORD_VALID_FLAG,INVESTOR_LOCATION,PIN_CODE_DIM_SKEY,ONLINE_OFFLINE_FLAG,INVESTOR_TYPE,TRXN_PROCESS_FLAG,TRXN_CLASSIFICATION,MF_SALES_TRXN_FACT_SKEY,CHANNEL_ID,RIA_CODE,is_excluded,is_reversal
1425,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-07-08,2020-07-09,2020-07-09,00Y0000000,0,0,2020-07-08,0,0,13.16,CF-DD-R-9013112625DTPI,Y,700153,5601749,OFFLINE,Retail,,LUMP SUM,28978481,000000-0,,0,0
1426,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-05-04,2020-05-05,2020-05-05,00Y0000000,0,0,2020-05-04,0,0,17.3,CF-DD-R-9013112625DTPI,Y,700153,4474529,OFFLINE,Retail,,LUMP SUM,28892716,000000-0,,0,0
1427,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-12-29,2020-12-30,2020-12-30,00Y0000000,0.009,0,2020-12-29,1001.4,1001.4,8.58,,Y,700153,8627434,OFFLINE,Retail,,LUMP SUM,152557198,000000-0,,0,0
1428,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-06-08,2020-06-09,2020-06-09,00Y0000000,0.008,0,2020-06-08,1001.4,1001.4,7.69,,Y,700153,5067789,OFFLINE,Retail,,LUMP SUM,21916545,000000-0,,0,0
1429,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-12-25,2020-12-25,2020-12-28,00Y0000000,0,0,2020-12-25,0,0,10.73,CF-DD-R-9013112625DTPI,Y,700153,8627434,OFFLINE,Retail,,LUMP SUM,151587585,000000-0,,0,0
1430,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-06-08,2020-06-09,2020-06-09,00Y0000000,0.014,0,2020-06-08,1001.4,1001.4,13.52,CF-RD-D-9013112625DTPO,Y,700153,5067789,OFFLINE,Retail,,LUMP SUM,21848838,000000-0,,0,0
1431,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-07-06,2020-07-07,2020-07-07,00Y0000000,0,0,2020-07-06,0,0,5.98,CF-DD-R-9013112625DTPI,Y,700153,5562184,OFFLINE,Retail,,LUMP SUM,28892734,000000-0,,0,0
1432,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-10-22,2020-10-22,2020-10-23,00Y0000000,0.007,0,2020-10-22,1001.4,1001.4,6.74,,Y,700153,7440909,OFFLINE,Retail,,LUMP SUM,21849012,000000-0,,0,0
1433,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-10-22,2020-10-23,2020-10-23,00Y0000000,0.011,0,2020-10-22,1001.4,1001.4,11.17,CF-RD-D-9013112625DTPO,Y,700153,7440909,OFFLINE,Retail,,LUMP SUM,21849013,000000-0,,0,0
1434,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-10-25,2020-10-26,2020-10-26,00Y0000000,0.011,0,2020-10-25,1001.4,1001.4,10.76,CF-RD-D-9013112625DTPO,Y,700153,7500234,OFFLINE,Retail,,LUMP SUM,12955864,000000-0,,0,0
1435,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-10-24,2020-10-24,2020-10-26,00Y0000000,0.007,0,2020-10-24,1001.4,1001.4,6.53,,Y,700153,7500234,OFFLINE,Retail,,LUMP SUM,12955860,000000-0,,0,0
1436,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-10-24,2020-10-26,2020-10-26,00Y0000000,0.011,0,2020-10-24,1001.4,1001.4,10.75,CF-RD-D-9013112625DTPO,Y,700153,7500234,OFFLINE,Retail,,LUMP SUM,12955861,000000-0,,0,0
1437,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-10-25,2020-10-24,2020-10-26,00Y0000000,0.007,0,2020-10-25,1001.4,1001.4,6.54,,Y,700153,7500234,OFFLINE,Retail,,LUMP SUM,12955863,000000-0,,0,0
1438,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-10-20,2020-10-20,2020-10-21,00Y0000000,0,0,2020-10-20,0,0,13.8,CF-DD-R-9013112625DTPI,Y,700153,7401359,OFFLINE,Retail,,LUMP SUM,28892751,000000-0,,0,0
1439,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-10-23,2020-10-23,2020-10-24,00Y0000000,0.007,0,2020-10-23,1001.4,1001.4,7.09,,Y,700153,7460684,OFFLINE,Retail,,LUMP SUM,21840827,000000-0,,0,0
1440,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-04-28,2020-04-29,2020-04-29,00Y0000000,0.001,0,2020-04-28,1001.4,1001.4,1.03,,Y,700153,4395428,OFFLINE,Retail,,LUMP SUM,21910318,000000-0,,0,0
1441,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-04-29,2020-04-30,2020-04-30,00Y0000000,0.004,0,2020-04-29,1001.4,1001.4,4.24,,Y,700153,4395428,OFFLINE,Retail,,LUMP SUM,21910319,000000-0,,0,0
1442,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-06-23,2020-06-24,2020-06-24,00Y0000000,0.008,0,2020-06-23,1001.4,1001.4,8.38,,Y,700153,5344639,OFFLINE,Retail,,LUMP SUM,12955719,000000-0,,0,0
1443,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-09-07,2020-09-08,2020-09-08,00Y0000000,0.006,0,2020-09-07,1001.4,1001.4,5.61,,Y,700153,6590564,OFFLINE,Retail,,LUMP SUM,21848962,000000-0,,0,0
1444,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-04-09,2020-04-09,2020-04-10,00Y0000000,0.008,0,2020-04-09,1001.4,1001.4,8.48,,Y,700153,4119381,OFFLINE,Retail,,LUMP SUM,21107437,000000-0,,0,0
1445,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-06-19,2020-06-20,2020-06-20,00Y0000000,0.019,0,2020-06-19,1001.4,1001.4,19.05,CF-RD-D-9013112625DTPO,Y,700153,5282643,OFFLINE,Retail,,LUMP SUM,12955710,000000-0,,0,0
1446,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-08-27,2020-08-28,2020-08-28,00Y0000000,0.011,0,2020-08-27,1001.4,1001.4,10.92,CF-RD-D-9013112625DTPO,Y,700153,6590564,OFFLINE,Retail,,LUMP SUM,21840765,000000-0,,0,0
1447,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-09-07,2020-09-08,2020-09-08,00Y0000000,0.009,0,2020-09-07,1001.4,1001.4,9.06,CF-RD-D-9013112625DTPO,Y,700153,6590564,OFFLINE,Retail,,LUMP SUM,21840775,000000-0,,0,0
1448,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-07-22,2020-07-23,2020-07-23,00Y0000000,0.008,0,2020-07-22,1001.4,1001.4,8.06,,Y,700153,5779739,OFFLINE,Retail,,LUMP SUM,21107572,000000-0,,0,0
1449,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-10-19,2020-10-20,2020-10-20,00Y0000000,0.014,0,2020-10-19,1001.4,1001.4,14.49,CF-RD-D-9013112625DTPO,Y,700153,7381584,OFFLINE,Retail,,LUMP SUM,21343808,000000-0,,0,0
1450,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-08-10,2020-08-11,2020-08-11,00Y0000000,0.012,0,2020-08-10,1001.4,1001.4,11.95,CF-RD-D-9013112625DTPO,Y,700153,6155484,OFFLINE,Retail,,LUMP SUM,12955774,000000-0,,0,0
1451,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-05-15,2020-05-16,2020-05-16,00Y0000000,0,0,2020-05-15,0,0,27.83,CF-DD-R-9013112625DTPI,Y,700153,4632739,OFFLINE,Retail,,LUMP SUM,28084360,000000-0,,0,0
1452,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-12-06,2020-12-05,2020-12-07,00Y0000000,0.007,0,2020-12-06,1001.4,1001.4,6.59,,Y,700153,8230728,OFFLINE,Retail,,LUMP SUM,140631895,000000-0,,0,0
1453,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-12-30,2020-12-30,2020-12-31,00Y0000000,0,0,2020-12-30,0,0,16.53,CF-DD-R-9013112625DTPI,Y,700153,8647209,OFFLINE,Retail,,LUMP SUM,153893330,000000-0,,0,0
1454,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-11-30,2020-11-28,2020-12-01,00Y0000000,0.006,0,2020-11-30,1001.4,1001.4,6.1,,Y,700153,8152819,OFFLINE,Retail,,LUMP SUM,137449560,000000-0,,0,0
1455,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-11-25,2020-11-26,2020-11-26,00Y0000000,0,0,2020-11-25,0,0,15.68,CF-DD-R-9013112625DTPI,Y,700153,8073714,OFFLINE,Retail,,LUMP SUM,136266316,000000-0,,0,0
1456,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-04-27,2020-04-28,2020-04-28,00Y0000000,0,0,2020-04-27,0,0,5.71,CF-DD-R-9013112625DTPI,Y,700153,4355941,OFFLINE,Retail,,LUMP SUM,28892715,000000-0,,0,0
1457,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-07-09,2020-07-10,2020-07-10,00Y0000000,0.009,0,2020-07-09,1001.4,1001.4,9.43,,Y,700153,5621524,OFFLINE,Retail,,LUMP SUM,21916586,000000-0,,0,0
1458,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-12-18,2020-12-18,2020-12-19,00Y0000000,0.007,0,2020-12-18,1001.4,1001.4,7.24,,Y,700153,8429684,OFFLINE,Retail,,LUMP SUM,145693553,000000-0,,0,0
1459,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-08-28,2020-08-29,2020-08-29,00Y0000000,0.005,0,2020-08-28,1001.4,1001.4,5.4,,Y,700153,6452114,OFFLINE,Retail,,LUMP SUM,21916642,000000-0,,0,0
1460,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-04-22,2020-04-23,2020-04-23,00Y0000000,0,0,2020-04-22,0,0,50.31,CF-DD-R-9013112625DTPI,Y,700153,4257381,OFFLINE,Retail,,LUMP SUM,28186061,000000-0,,0,0
1461,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-05-19,2020-05-20,2020-05-20,00Y0000000,0.019,0,2020-05-19,1001.4,1001.4,18.82,CF-RD-D-9013112625DTPO,Y,700153,4711839,OFFLINE,Retail,,LUMP SUM,21840639,000000-0,,0,0
1462,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-04-01,2020-04-03,2020-04-03,00Y0000000,0.016,0,2020-04-01,1001.4,1001.4,16.21,CF-RD-D-9013112625DTPO,Y,700153,4119381,OFFLINE,Retail,,LUMP SUM,21113042,000000-0,,0,0
1463,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-04-01,2020-04-03,2020-04-03,00Y0000000,0.017,0,2020-04-01,1001.4,1001.4,17.26,CF-RD-D-9013112625DTPO,Y,700153,4119381,OFFLINE,Retail,,LUMP SUM,21113047,000000-0,,0,0
1464,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-04-03,2020-04-04,2020-04-04,00Y0000000,0.047,0,2020-04-03,1001.4,1001.4,47.44,CF-RD-D-9013112625DTPO,Y,700153,4119381,OFFLINE,Retail,,LUMP SUM,21113050,000000-0,,0,0
1465,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-04-18,2020-04-20,2020-04-20,00Y0000000,0.016,0,2020-04-18,1001.4,1001.4,16.18,CF-RD-D-9013112625DTPO,Y,700153,4198245,OFFLINE,Retail,,LUMP SUM,21848769,000000-0,,0,0
1466,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-04-19,2020-04-18,2020-04-20,00Y0000000,0.009,0,2020-04-19,1001.4,1001.4,8.85,,Y,700153,4198245,OFFLINE,Retail,,LUMP SUM,21848771,000000-0,,0,0
1467,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-04-18,2020-04-18,2020-04-20,00Y0000000,0.009,0,2020-04-18,1001.4,1001.4,8.81,,Y,700153,4198245,OFFLINE,Retail,,LUMP SUM,21840593,000000-0,,0,0
1468,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-11-29,2020-12-01,2020-12-01,00Y0000000,0.01,0,2020-11-29,1001.4,1001.4,9.78,CF-RD-D-9013112625DTPO,Y,700153,8152819,OFFLINE,Retail,,LUMP SUM,137529793,000000-0,,0,0
1469,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-04-18,2020-04-18,2020-04-20,00Y0000000,0,0,2020-04-18,0,0,16.18,CF-DD-R-9013112625DTPI,Y,700153,4198245,OFFLINE,Retail,,LUMP SUM,28646090,000000-0,,0,0
1470,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-05-18,2020-05-20,2020-05-20,00Y0000000,0.024,0,2020-05-18,1001.4,1001.4,23.95,CF-RD-D-9013112625DTPO,Y,700153,4711839,OFFLINE,Retail,,LUMP SUM,21916524,000000-0,,0,0
1471,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-05-20,2020-05-20,2020-05-21,00Y0000000,0.015,0,2020-05-20,1001.4,1001.4,15.02,,Y,700153,4711839,OFFLINE,Retail,,LUMP SUM,21916529,000000-0,,0,0
1472,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-06-20,2020-06-20,2020-06-22,00Y0000000,0,0,2020-06-20,0,0,11.71,CF-DD-R-9013112625DTPI,Y,700153,5305089,OFFLINE,Retail,,LUMP SUM,28672135,000000-0,,0,0
1473,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-10-01,2020-10-02,2020-10-02,00Y0000000,0.01,0,2020-10-01,1001.4,1001.4,10.48,CF-RD-D-9013112625DTPO,Y,700153,7045409,OFFLINE,Retail,,LUMP SUM,21910497,000000-0,,0,0
1474,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-07-29,2020-07-30,2020-07-30,00Y0000000,0,0,2020-07-29,0,0,9.57,CF-DD-R-9013112625DTPI,Y,700153,5918179,OFFLINE,Retail,,LUMP SUM,28084368,000000-0,,0,0
1475,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-06-09,2020-06-10,2020-06-10,00Y0000000,0.01,0,2020-06-09,1001.4,1001.4,10.28,CF-RD-D-9013112625DTPO,Y,700153,5087564,OFFLINE,Retail,,LUMP SUM,21848841,000000-0,,0,0
1476,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-10-23,2020-10-23,2020-10-24,00Y0000000,0,0,2020-10-23,0,0,11.86,CF-DD-R-9013112625DTPI,Y,700153,7460684,OFFLINE,Retail,,LUMP SUM,28892752,000000-0,,0,0
1477,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-05-05,2020-05-06,2020-05-06,00Y0000000,0.026,0,2020-05-05,1001.4,1001.4,25.59,CF-RD-D-9013112625DTPO,Y,700153,4474529,OFFLINE,Retail,,LUMP SUM,21107470,000000-0,,0,0
1478,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-08-22,2020-08-22,2020-08-24,00Y0000000,0,0,2020-08-22,0,0,11.4,CF-DD-R-9013112625DTPI,Y,700153,6412564,OFFLINE,Retail,,LUMP SUM,28892745,000000-0,,0,0
1479,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-08-18,2020-08-19,2020-08-19,00Y0000000,0.013,0,2020-08-18,1001.4,1001.4,12.89,CF-RD-D-9013112625DTPO,Y,700153,6313684,OFFLINE,Retail,,LUMP SUM,21848928,000000-0,,0,0
1480,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-08-18,2020-08-19,2020-08-19,00Y0000000,0.007,0,2020-08-18,1001.4,1001.4,7.5,,Y,700153,6313684,OFFLINE,Retail,,LUMP SUM,21840756,000000-0,,0,0
1481,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-05-18,2020-05-19,2020-05-19,00Y0000000,0.013,0,2020-05-18,1001.4,1001.4,12.71,,Y,700153,4672289,OFFLINE,Retail,,LUMP SUM,12955663,000000-0,,0,0
1482,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-04-17,2020-04-18,2020-04-18,00Y0000000,0.051,0,2020-04-17,1001.4,1001.4,51.44,CF-RD-D-9013112625DTPO,Y,700153,4198245,OFFLINE,Retail,,LUMP SUM,21910305,000000-0,,0,0
1483,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-05-27,2020-05-28,2020-05-28,00Y0000000,0.007,0,2020-05-27,1001.4,1001.4,6.54,,Y,700153,4830489,OFFLINE,Retail,,LUMP SUM,21107500,000000-0,,0,0
1484,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-10-08,2020-10-08,2020-10-09,00Y0000000,0.007,0,2020-10-08,1001.4,1001.4,7.02,,Y,700153,7183834,OFFLINE,Retail,,LUMP SUM,21848996,000000-0,,0,0
1485,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-10-08,2020-10-09,2020-10-09,00Y0000000,0.012,0,2020-10-08,1001.4,1001.4,11.78,CF-RD-D-9013112625DTPO,Y,700153,7183834,OFFLINE,Retail,,LUMP SUM,21840812,000000-0,,0,0
1486,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-09-14,2020-09-14,2020-09-15,00Y0000000,0,0,2020-09-14,0,0,13.06,CF-DD-R-9013112625DTPI,Y,700153,6709214,OFFLINE,Retail,,LUMP SUM,28672144,000000-0,,0,0
1487,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-11-02,2020-11-03,2020-11-03,00Y0000000,0.01,0,2020-11-02,1001.4,1001.4,9.94,CF-RD-D-9013112625DTPO,Y,700153,7658434,OFFLINE,Retail,,LUMP SUM,21343818,000000-0,,0,0
1488,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-08-28,2020-08-29,2020-08-29,00Y0000000,0,0,2020-08-28,0,0,8.65,CF-DD-R-9013112625DTPI,Y,700153,6452114,OFFLINE,Retail,,LUMP SUM,16314394,000000-0,,0,0
1489,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-08-01,2020-08-01,2020-08-03,00Y0000000,0,0,2020-08-01,0,0,12,CF-DD-R-9013112625DTPI,Y,700153,5997279,OFFLINE,Retail,,LUMP SUM,28892738,000000-0,,0,0
1490,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-10-06,2020-10-06,2020-10-07,00Y0000000,0.008,0,2020-10-06,1001.4,1001.4,7.69,,Y,700153,7144284,OFFLINE,Retail,,LUMP SUM,12955833,000000-0,,0,0
1491,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-08-04,2020-08-05,2020-08-05,00Y0000000,0.014,0,2020-08-04,1001.4,1001.4,13.82,CF-RD-D-9013112625DTPO,Y,700153,6036829,OFFLINE,Retail,,LUMP SUM,21107590,000000-0,,0,0
1492,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-09-08,2020-09-08,2020-09-09,00Y0000000,0,0,2020-09-08,0,0,5.59,CF-DD-R-9013112625DTPI,Y,700153,6610339,OFFLINE,Retail,,LUMP SUM,28646112,000000-0,,0,0
1493,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-10-10,2020-10-10,2020-10-12,00Y0000000,0,0,2020-10-10,0,0,11.62,CF-DD-R-9013112625DTPI,Y,700153,7223384,OFFLINE,Retail,,LUMP SUM,28646116,000000-0,,0,0
1494,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-05-08,2020-05-09,2020-05-09,00Y0000000,0.023,0,2020-05-08,1001.4,1001.4,22.6,CF-RD-D-9013112625DTPO,Y,700153,4533854,OFFLINE,Retail,,LUMP SUM,21910329,000000-0,,0,0
1495,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-10-27,2020-10-27,2020-10-28,00Y0000000,0,0,2020-10-27,0,0,7.97,CF-DD-R-9013112625DTPI,Y,700153,7539784,OFFLINE,Retail,,LUMP SUM,28978491,000000-0,,0,0
1496,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-10-16,2020-10-16,2020-10-17,00Y0000000,0.008,0,2020-10-16,1001.4,1001.4,8.17,,Y,700153,7322259,OFFLINE,Retail,,LUMP SUM,21840822,000000-0,,0,0
1497,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-04-11,2020-04-13,2020-04-13,00Y0000000,0.018,0,2020-04-11,1001.4,1001.4,18.5,CF-RD-D-9013112625DTPO,Y,700153,4178533,OFFLINE,Retail,,LUMP SUM,12955598,000000-0,,0,0
1498,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-04-13,2020-04-14,2020-04-14,00Y0000000,0.028,0,2020-04-13,1001.4,1001.4,28.11,CF-RD-D-9013112625DTPO,Y,700153,4178533,OFFLINE,Retail,,LUMP SUM,12955600,000000-0,,0,0
1499,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-04-13,2020-04-14,2020-04-14,00Y0000000,0.014,0,2020-04-13,1001.4,1001.4,13.79,,Y,700153,4178533,OFFLINE,Retail,,LUMP SUM,12955604,000000-0,,0,0
1500,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-04-15,2020-04-16,2020-04-16,00Y0000000,0.009,0,2020-04-15,1001.4,1001.4,9.46,,Y,700153,4178533,OFFLINE,Retail,,LUMP SUM,12955608,000000-0,,0,0
1501,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-04-16,2020-04-17,2020-04-17,00Y0000000,0.027,0,2020-04-16,1001.4,1001.4,26.95,CF-RD-D-9013112625DTPO,Y,700153,4178533,OFFLINE,Retail,,LUMP SUM,12955609,000000-0,,0,0
1502,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-08-04,2020-08-05,2020-08-05,00Y0000000,0.008,0,2020-08-04,1001.4,1001.4,7.94,,Y,700153,6036829,OFFLINE,Retail,,LUMP SUM,21916613,000000-0,,0,0
1503,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-05-01,2020-05-04,2020-05-04,00Y0000000,0.017,0,2020-05-01,1001.4,1001.4,16.66,CF-RD-D-9013112625DTPO,Y,700153,4474529,OFFLINE,Retail,,LUMP SUM,21113095,000000-0,,0,0
1504,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-05-02,2020-05-04,2020-05-04,00Y0000000,0.017,0,2020-05-02,1001.4,1001.4,16.75,CF-RD-D-9013112625DTPO,Y,700153,4474529,OFFLINE,Retail,,LUMP SUM,21113096,000000-0,,0,0
1505,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-05-04,2020-05-05,2020-05-05,00Y0000000,0.017,0,2020-05-04,1001.4,1001.4,17.3,CF-RD-D-9013112625DTPO,Y,700153,4474529,OFFLINE,Retail,,LUMP SUM,21113097,000000-0,,0,0
1506,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-08-26,2020-08-27,2020-08-27,00Y0000000,0.015,0,2020-08-26,1001.4,1001.4,15.13,CF-RD-D-9013112625DTPO,Y,700153,6590564,OFFLINE,Retail,,LUMP SUM,21916640,000000-0,,0,0
1507,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-04-02,2020-04-03,2020-04-03,00Y0000000,0.017,0,2020-04-02,1001.4,1001.4,17.24,CF-RD-D-9013112625DTPO,Y,700153,4119381,OFFLINE,Retail,,LUMP SUM,12955585,000000-0,,0,0
1508,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-04-03,2020-04-04,2020-04-04,00Y0000000,0.023,0,2020-04-03,1001.4,1001.4,23.42,,Y,700153,4119381,OFFLINE,Retail,,LUMP SUM,12955587,000000-0,,0,0
1509,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-08-27,2020-08-27,2020-08-28,00Y0000000,0.007,0,2020-08-27,1001.4,1001.4,6.53,,Y,700153,6590564,OFFLINE,Retail,,LUMP SUM,21910461,000000-0,,0,0
1510,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-12-23,2020-12-23,2020-12-24,00Y0000000,0.007,0,2020-12-23,1001.4,1001.4,7.34,,Y,700153,8548334,OFFLINE,Retail,,LUMP SUM,147482886,000000-0,,0,0
1511,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-09-13,2020-09-12,2020-09-14,00Y0000000,0,0,2020-09-13,0,0,12.07,CF-DD-R-9013112625DTPI,Y,700153,6689439,OFFLINE,Retail,,LUMP SUM,28672143,000000-0,,0,0
1512,4090292,12203418,0,9013112625,CF,DD,,P,DSPI,DTPI,,,0,2020-09-29,2020-09-30,2020-09-30,00Y0000000,0.015,0,2020-09-29,1001.4,1001.4,15.5,CF-RD-D-9013112625DTPO,Y,700153,7005859,OFFLINE,Retail,,LUMP SUM,21848984,000000-0,,0,0
1513,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-09-05,2020-09-05,2020-09-07,00Y0000000,0,0,2020-09-05,0,0,10.92,CF-DD-R-9013112625DTPI,Y,700153,6570784,OFFLINE,Retail,,LUMP SUM,28504925,000000-0,,0,0
1514,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-07-04,2020-07-04,2020-07-06,00Y0000000,0.007,0,2020-07-04,1001.4,1001.4,6.72,,Y,700153,5542409,OFFLINE,Retail,,LUMP SUM,12955730,000000-0,,0,0
1515,4090292,12203418,0,9013112625,CF,RD,,N,DSPO,DTPO,,,0,2020-09-06,2020-09-05,2020-09-07,00Y0000000,0,0,2020-09-06,0,0,10.89,CF-DD-R-9013112625DTPI,Y,700153,6570784,OFFLINE,Retail,,LUMP SUM,28504926,000000-0,,0,0
1516,4090292,12203418,0,9013112625,CF,DD,,P,DIR,,,,0,2020-08-15,2020-08-15,2020-08-17,00Y0000000,0.007,0,2020-08-15,1001.4,1001.4,6.91,,Y,700153,6274134,OFFLINE,Retail,,LUMP SUM,21343755,000000-0,,0,0
